rank,domain,company_name,country,sector
6841,totvs.com,"TOTVS","","Technology"
6842,towerautomotive.com,"Tower International","","Transportation & Logistics"
6843,towerswatson.com,"Towers Watson","","Other"
6844,towerstream.com,"Towerstream","","Telecommunications"
6845,townsquaremedia.com,"Townsquare Media","","Media & Entertainment"
6846,tpicomposites.com,"TPI Composites","","Other"
6847,tractorsupply.com,"Tractor Supply Company","","Retail & E-commerce"
6848,thetradedesk.com,"Trade Desk","","Other"
6849,tradeweb.com,"Tradeweb Llc","","Other"
6850,transalta.com,"TransAlta Corporation","","Other"
6851,transdigm.com,"TransDigm Group Inc.","","Other"
6852,transmontaigne.com,"TransMontaigne","","Energy & Utilities"
6853,tgs.com.ar,"Transportadora de Gas del Sur","","Other"
6854,ta-petro.com,"TravelCenters of America","","Transportation & Logistics"
6855,tredegar.com,"Tredegar corporation","","Other"
6856,trevena.com,"Trevena Inc","","Healthcare"
6857,tcbk.com,"Tri Counties Bank","","Banking & Finance"
6858,tripointegroup.com,"TRI Pointe Group","","Other"
6859,tripointehomes.com,"Tri Pointe Homes","","Other"
6860,tribunemedia.com,"Tribune Media","","Media & Entertainment"
6861,trican.ca,"Trican Well Service","","Other"
6862,tricida.com,"Tricida","","Healthcare"
6863,trilogy-international.com,"Trilogy International Partners","","Other"
6864,trimble.com,"Trimble","","Other"
6865,trinet.com,"TriNet HR Services","","Other"
6866,trin.net,"Trinity Industries","","Other"
6867,tripadvisor.com,"Tripadvisor","","Media & Entertainment"
6868,tqs.com,"TriQuint Semiconductor","","Other"
6869,triumphgroup.com,"Triumph Group","","Defence & Security"
6870,triusrx.com,"Trius Therapeutics","","Other"
6871,troller.com.br,"Troller Veículos Especiais","","Transportation & Logistics"
6872,tronox.com,"Tronox","","Energy & Utilities"
6873,trueblue.com,"TrueBlue","","Other"
6874,truecar.com,"TrueCar","","Other"
6875,truist.com,"Truist Financial","","Banking & Finance"
6876,trulia.com,"Trulia","","Critical Infrastructure"
6877,tmtgcorp.com,"Trump Media & Technology Group","","Media & Entertainment"
6878,trupanion.com,"Trupanion","","Insurance"
6879,trustcobank.com,"TrustCo Bank","","Banking & Finance"
6880,tsys.com,"TSYS","","Other"
6881,teletech.com,"TTEC","","Other"
6882,tubemogul.com,"TubeMogul","","Other"
6883,tuesdaymorning.com,"Tuesday Morning","","Retail & E-commerce"
6884,tufin.com,"Tufin","","Technology"
6885,tumi.com,"Tumi Inc.","","Other"
6886,turtlebeach.com,"Turtle Beach Systems","","Other"
6887,tutorperini.com,"Tutor Perini","","Critical Infrastructure"
6888,groupetva.ca,"TVA Group","","Media & Entertainment"
6889,shopjustice.com,"Tween Brands","","Retail & E-commerce"
6890,authy.com,"Twilio","","Technology"
6891,twistbioscience.com,"Twist Bioscience","","Technology"
6892,x.com,"Twitter","","Other"
6893,txnmenergy.com,"TXNM Energy","","Other"
6894,tylertech.com,"Tyler Technologies","","Technology"
6895,tyson.com,"Tyson Foods","","Other"
6896,uhaul.com,"U-Haul","","Other"
6897,amerco.com,"U-Haul Holding Company","","Other"
6898,usautoparts.com,"U.S. Auto Parts","","Other"
6899,usbank.com,"U.S. Bancorp","","Banking & Finance"
6900,uscellular.com,"U.S. Cellular","","Telecommunications"
6901,us-concrete.com,"U.S. Concrete","","Other"
6902,ussteel.com,"U.S. Steel","","Other"
6903,uber.com,"Uber","","Technology"
6904,ui.com,"Ubiquiti","","Technology"
6905,udr.com,"UDR","","Banking & Finance"
6906,ufpt.com,"UFP Technologies","","Other"
6907,uil.com,"UIL Holdings Corporation","","Other"
6908,uipath.com,"UiPath","","Technology"
6909,ulta.com,"Ulta Beauty","","Other"
6910,ultimatesoftware.com,"Ultimate Software","","Technology"
6911,ultralifecorporation.com,"Ultralife Corporation","","Other"
6912,ultra.com.br,"Ultrapar","","Energy & Utilities"
6913,umb.com,"UMB Financial Corporation","","Banking & Finance"
6914,umh.com,"UMH Properties","","Other"
6915,underarmour.com,"Under Armour","","Other"
6916,unicast.com:80,"Unicast Company","","Other"
6917,unifirst.com,"UniFirst","","Other"
6918,daegis.com,"Unify Corporation","","Technology"
6919,spectraenergy.com,"Union Gas","","Energy & Utilities"
6920,up.com,"Union Pacific Corporation","","Transportation & Logistics"
6921,up.com,"Union Pacific Railroad","","Transportation & Logistics"
6922,unipar.com,"Unipar Carbocloro","","Other"
6923,unisys.com,"Unisys","","Other"
6924,united.com,"United Airlines","","Transportation & Logistics"
6925,ir.united.com,"United Airlines Holdings","","Transportation & Logistics"
6926,bankwithunited.com,"United Bank","","Banking & Finance"
6927,ucbi.com,"United Community Bank","","Other"
6928,unitedfinancialinc.com,"United Financial Bancorp","","Banking & Finance"
6929,unfi.com,"United Natural Foods","","Other"
6930,unitedonline.com,"United Online","","Other"
6931,ups.com,"United Parcel Service","","Other"
6932,seaworldentertainment.com,"United Parks & Resorts","","Other"
6933,unitedsecuritybank.com,"United Security Bancshares","","Banking & Finance"
6934,unitedhealthgroup.com,"UnitedHealth Group","","Insurance"
6935,uniti.com,"Uniti","","Telecommunications"
6936,unity.com,"Unity Technologies","","Media & Entertainment"
6937,univar.com,"Univar Solutions","","Other"
6938,udcoled.com,"Universal Display Corporation","","Other"
6939,ufpi.com,"Universal Forest Products","","Other"
6940,uhsinc.com,"Universal Health Services","","Other"
6941,universalmusic.fr,"Universal Music Group","","Other"
6942,uti.edu,"Universal Technical Institute","","Other"
6943,univision.com,"Univisión Communications","","Other"
6944,unlockxd.co,"Unlockxd","","Retail & E-commerce"
6945,unum.com,"Unum","","Other"
6946,upcinsurance.com,"UPC Insurance","","Insurance"
6947,urban1.com,"Urban One","","Media & Entertainment"
6948,urbanoutfitters.com,"Urban Outfitters","","Retail & E-commerce"
6949,ubproperties.com,"Urstadt Biddle Properties","","Banking & Finance"
6950,usairways.com,"US Airways Group","","Other"
6951,usfoods.com,"US Foods","","Other"
6952,veganetf.com,"US Vegan Climate ETF","","Other"
6953,usana.com,"USANA Health Sciences","","Other"
6954,usg.com,"USG Corporation","","Critical Infrastructure"
6955,eng.usiminas.com.br,"Usiminas","","Other"
6956,utstar.com.cn,"UTStarcom","","Other"
6957,utterreach.com,"UtterReach","","Retail & E-commerce"
6958,uwm.com,"UWM Holdings","","Banking & Finance"
6959,vaalco.com,"Vaalco Energy","","Energy & Utilities"
6960,vaccinogeninc.com,"Vaccinogen","","Technology"
6961,vailresorts.com,"Vail Resorts","","Other"
6962,valero.com,"Valero Energy","","Energy & Utilities"
6963,valhi.net,"Valhi, Inc.","","Other"
6964,valid.com.br,"Valid","","Technology"
6965,valley.com,"Valley National Bank","","Banking & Finance"
6966,valmont.com,"Valmont Industries","","Other"
6967,valsparglobal.com,"Valspar","","Other"
6968,valvoline.com,"Valvoline","","Other"
6969,vanguardhealth.com,"Vanguard Health Systems","","Healthcare"
6970,vapotherm.com,"Vapotherm","","Other"
6971,varian.com,"Varian Medical Systems","","Technology"
6972,varonis.com,"Varonis Systems","","Technology"
6973,vaxart.com,"Vaxart","","Technology"
6974,vbivaccines.com,"VBI Vaccines","","Healthcare"
6975,vcahospitals.com,"VCA Animal Hospitals","","Other"
6976,vectorgroupltd.com,"Vector Group","","Other"
6977,vectren.com,"Vectren","","Other"
6978,veeco.com,"Veeco","","Other"
6979,veeva.com,"Veeva Systems","","Technology"
6980,velodynelidar.com,"Velodyne Lidar","","Transportation & Logistics"
6981,ventasreit.com,"Ventas, Inc.","","Banking & Finance"
6982,verabradley.com,"Vera Bradley","","Other"
6983,verastem.com,"Verastem Oncology","","Healthcare"
6984,verenium.com,"Verenium Corporation","","Technology"
6985,vereseninc.com,"Veresen","","Other"
6986,vcel.com,"Vericel","","Technology"
6987,verifone.com,"VeriFone","","Technology"
6988,verint.com,"Verint Systems","","Technology"
6989,verisign.com,"Verisign","","Other"
6990,verisk.com,"Verisk Analytics","","Other"
6991,veritiv.com,"Veritiv","","Other"
6992,verizon.com,"Verizon Communications","","Telecommunications"
6993,versar.com,"Versar","","Other"
6994,vrtx.com,"Vertex Pharmaceuticals","","Healthcare"
6995,verticalscope.com,"VerticalScope","","Other"
6996,vertiv.com,"Vertiv","","Other"
6997,vfc.com,"VF Corporation","","Other"
6998,viacom.com,"Viacom","","Media & Entertainment"
6999,viasat.com,"Viasat","","Other"
7000,viatris.com,"Viatris","","Healthcare"
7001,viavisolutions.com,"VIAVI Solutions","","Other"
7002,br.com.br,"Vibra Energia","","Energy & Utilities"
7003,viciproperties.com,"Vici Properties","","Critical Infrastructure"
7004,vicorpower.com,"Vicor Corporation","","Other"
7005,victoriassecret.com,"Victoria’s Secret","","Other"
7006,viewray.com,"ViewRay","","Other"
7007,vigor.com.br,"Vigor S.A.","","Other"
7008,vimeo.com,"Vimeo","","Other"
7009,virgingalactic.com,"Virgin Galactic","","Other"
7010,virnetx.com,"VirnetX","","Other"
7011,virtu.com,"Virtu Financial","","Banking & Finance"
7012,virtusa.com,"Virtusa","","Technology"
7013,corporate.visa.com,"Visa Inc.","","Banking & Finance"
7014,vpgsensors.com,"Vishay Intertechnology","","Technology"
7015,visionsciences.com,"Vision Sciences Inc.","","Other"
7016,vistaoutdoor.com,"Vista Outdoor","","Other"
7017,visteon.com,"Visteon","","Transportation & Logistics"
7018,vistracorp.com,"Vistra","","Other"
7019,vitacost.com,"Vitacost","","Retail & E-commerce"
7020,laredopetro.com,"Vital Energy","","Energy & Utilities"
7021,vivara.com.br,"Vivara","","Other"
7022,vivintsolar.com,"Vivint Solar","","Other"
7023,vivocannabis.com,"VIVO Cannabis","","Other"
7024,vivus.com,"Vivus","","Healthcare"
7025,vizio.com,"Vizio","","Technology"
7026,carbonblack.com,"VMware Carbon Black","","Technology"
7027,volcan.com.pe,"Volcan","","Energy & Utilities"
7028,volcom.com,"Volcom","","Other"
7029,voltari.com,"Voltari","","Other"
7030,vonage.com,"Vonage","","Telecommunications"
7031,vontier.com,"Vontier","","Other"
7032,vno.com,"Vornado Realty Trust","","Banking & Finance"
7033,voya.com,"Voya Financial","","Banking & Finance"
7034,vringoip.com,"Vringo","","Technology"
7035,vsecorp.com,"VSE Corporation","","Other"
7036,vulcabrasazaleia.com.br,"Vulcabras","","Other"
7037,vulcanmaterials.com,"Vulcan Materials Company","","Other"
7038,vuzix.com,"Vuzix","","Other"
7039,no.vwr.com,"VWR International","","Other"
7040,wrberkley.com,"W. R. Berkley","","Insurance"
7041,grace.com,"W. R. Grace and Company","","Other"
7042,grainger.com,"W. W. Grainger","","Other"
7043,wabashnational.com,"Wabash National","","Transportation & Logistics"
7044,wabco-auto.com,"WABCO Vehicle Control Systems","","Transportation & Logistics"
7045,wabteccorp.com,"Wabtec","","Transportation & Logistics"
7046,waddell.com,"Waddell & Reed","","Other"
7047,wafdbank.com,"WaFd Bank","","Banking & Finance"
7048,wainwrightbank.com,"Wainwright Bank","","Banking & Finance"
7049,walgreens.com,"Walgreens","","Retail & E-commerce"
7050,walgreensbootsalliance.com,"Walgreens Boots Alliance","","Retail & E-commerce"
7051,walkerdunlop.com,"Walker & Dunlop","","Other"
7052,walmex.mx,"Walmart de México y Centroamérica","","Retail & E-commerce"
7053,wandisco.com,"WANdisco","","Technology"
7054,warbyparker.com,"Warby Parker","","Retail & E-commerce"
7055,pvh.com,"Warnaco Group","","Retail & E-commerce"
7056,wbd.com,"Warner Bros. Discovery","","Media & Entertainment"
7057,wmg.com,"Warner Music Group","","Other"
7058,warnermedia.com,"WarnerMedia","","Other"
7059,washingtonprime.com,"Washington Prime Group","","Banking & Finance"
7060,wasteconnections.com,"Waste Connections","","Other"
7061,wasteconnectionscanada.com,"Waste Connections of Canada","","Other"
7062,wm.com,"Waste Management, Inc","","Other"
7063,watsco.com,"Watsco","","Other"
7064,wavelifesciences.com,"Wave Life Sciences","","Other"
7065,wayfair.com,"Wayfair","","Retail & E-commerce"
7066,wd40.com,"WD-40 Company","","Other"
7067,web.com,"Web.com","","Other"
7068,weber.com,"Weber-Stephen Products","","Other"
7069,websterbank.com,"Webster Bank","","Banking & Finance"
7070,wisconsinenergy.com,"WEC Energy Group","","Other"
7071,weg.net,"WEG Industries","","Other"
7072,weingarten.com,"Weingarten Realty","","Banking & Finance"
7073,weismarkets.com,"Weis Markets","","Other"
7074,wellcare.com,"WellCare","","Healthcare"
7075,wellsfargo.com,"Wells Fargo","","Banking & Finance"
7076,welltower.com,"Welltower","","Banking & Finance"
7077,wendys.com,"Wendy's","","Other"
7078,wendys.com,"Wendy's Company","","Retail & E-commerce"
7079,werner.com,"Werner Enterprises","","Other"
7080,wesbanco.com,"WesBanco","","Banking & Finance"
7081,wesco.com,"WESCO International","","Other"
7082,westfraser.com,"West Fraser Timber","","Other"
7083,westmarine.com,"West Marine","","Other"
7084,westamerica.com,"Westamerica Bank","","Banking & Finance"
7085,westernalliancebancorporation.com,"Western Alliance Bancorporation","","Banking & Finance"
7086,westerndigital.com,"Western Digital","","Technology"
7087,westernforest.com,"Western Forest Products","","Other"
7088,wnr.com,"Western Refining","","Energy & Utilities"
7089,westernunion.com,"Western Union","","Banking & Finance"
7090,westlake.com,"Westlake Corporation","","Energy & Utilities"
7091,westshore.com,"Westshore Terminals","","Other"
7092,westwoodgroup.com,"Westwood Holdings Group","","Other"
7093,wework.com,"WeWork","","Other"
7094,weyerhaeuser.com,"Weyerhaeuser","","Other"
7095,wheatonpm.com,"Wheaton Precious Metals","","Energy & Utilities"
7096,wheelsup.com,"Wheels Up","","Other"
7097,whistlerblackcomb.com,"Whistler Blackcomb","","Other"
7098,wholefoodsmarket.com,"Whole Foods Market","","Other"
7099,widmer.com,"Widmer Brothers Brewery","","Other"
7100,wilan.com,"WiLAN","","Other"
7101,wildbrain.com,"WildBrain","","Media & Entertainment"
7102,wilhelmina.com,"Wilhelmina Models","","Other"
7103,willamettevalleyvineyards.com,"Willamette Valley Vineyards","","Other"
7104,willdan.com,"Willdan Group","","Other"
7105,williams.com,"Williams Companies","","Energy & Utilities"
7106,williams-sonomainc.com,"Williams-Sonoma, Inc.","","Other"
7107,willscotmobilemini.com,"WillScot Mobile Mini Holdings Corp.","","Critical Infrastructure"
7108,wilsonsons.com.br,"Wilson, Sons","","Transportation & Logistics"
7109,wingstop.com.mx,"Wingstop","","Retail & E-commerce"
7110,winmarkcorporation.com,"Winmark","","Other"
7111,winnebagoind.com,"Winnebago Industries","","Transportation & Logistics"
7112,wintrust.com,"Wintrust Financial","","Banking & Finance"
7113,wisdomtree.com,"WisdomTree Investments","","Other"
7114,wm.com,"WM","","Other"
7115,endeavorco.com,"WME Group","","Other"
7116,wolfspeed.com,"Wolfspeed","","Technology"
7117,wolverineworldwide.com,"Wolverine World Wide","","Other"
7118,wonder.fi,"WonderFi","","Other"
7119,woodward.com,"Woodward","","Defence & Security"
7120,workday.com,"Workday, Inc.","","Technology"
7121,workhorse.com,"Workhorse Group","","Transportation & Logistics"
7122,wfscorp.com,"World Fuel Services","","Energy & Utilities"
7123,worthingtonindustries.com,"Worthington Industries","","Other"
7124,wowway.com,"WOW!","","Telecommunications"
7125,wowio.com,"WOWIO","","Other"
7126,wpcs.com,"WPCS International","","Other"
7127,wpxenergy.com,"WPX Energy","","Energy & Utilities"
7128,wrap.com,"WRAP Technologies","","Other"
7129,wexinc.com,"Wright Express","","Other"
7130,westrock.com,"WRKCo, Inc.","","Other"
7131,wsfsbank.com,"WSFS Bank","","Banking & Finance"
7132,wsp.com,"WSP Global","","Other"
7133,weightwatchers.com,"WW International","","Other"
7134,wwe.com,"WWE","","Other"
7135,wyndhamhotels.com,"Wyndham Hotels & Resorts","","Healthcare"
7136,travelandleisureco.com,"Wyndham Worldwide","","Healthcare"
7137,wynnresorts.com,"Wynn Resorts","","Other"
7138,my.xcelenergy.com,"Xcel Energy","","Other"
7139,xgtechnology.com,"XG Technology","","Telecommunications"
7140,xoom.com,"Xoom Corporation","","Banking & Finance"
7141,xostrucks.com,"Xos, Inc.","","Transportation & Logistics"
7142,xpi.com.br,"XP Investimentos","","Other"
7143,xperi.com,"Xperi Corporation","","Technology"
7144,xpo.com,"XPO, Inc.","","Transportation & Logistics"
7145,xfcmma.com,"Xtreme Fighting Championships","","Other"
7146,xylem.com,"Xylem Inc.","","Other"
7147,yamana.com,"Yamana Gold","","Energy & Utilities"
7148,yduqs.com.br,"YDUQS","","Other"
7149,myyellow.com,"Yellow Corporation","","Transportation & Logistics"
7150,yellowpages.ca,"Yellow Pages Limited","","Media & Entertainment"
7151,yelp.co.uk,"Yelp","","Technology"
7152,yeti.com,"YETI","","Other"
7153,yext.com,"Yext","","Technology"
7154,yield10bio.com,"Yield10 Bioscience","","Other"
7155,yogaworks.com,"YogaWorks","","Other"
7156,younkers.com,"Younkers","","Retail & E-commerce"
7157,ypf.com,"YPF","","Energy & Utilities"
7158,yum.com,"Yum! Brands","","Retail & E-commerce"
7159,yume.com,"YuMe","","Other"
7160,zagg.com,"Zagg","","Technology"
7161,zebra.com,"Zebra Technologies","","Technology"
7162,zedge.net,"Zedge, Inc","","Other"
7163,zendesk.co.jp,"Zendesk","","Technology"
7164,zerofox.com,"ZeroFox","","Technology"
7165,zetaglobal.com,"Zeta Interactive","","Technology"
7166,zevia.com,"Zevia","","Retail & E-commerce"
7167,zhone.com,"Zhone Technologies","","Other"
7168,zillow.com,"Zillow","","Other"
7169,zimmer.com,"Zimmer Biomet Holdings","","Healthcare"
7170,zionsbancorporation.com,"Zions Bancorporation","","Banking & Finance"
7171,zionsbank.com,"Zions Bank","","Other"
